Drug,COADREAD,LUSC,HNSC,STAD,KIRC,UCEC,BRCA,LIHC,CESC,LUAD,ESCA,PRAD,GBM,SKCM,BLCA,LGG,UCS
HYDROCORTISONE SODIUM PHOSPHATE,0.8358690000859406,0.8096876177775594,0.5622616244464046,0.5454263344238087,0.2234080065775878,0.9153463232207769,0.5861210241992154,0.8500236761032869,0.46461145102139334,0.4706449182809624,0.7980045436563843,0.8192112412026018,0.8419876312309433,0.5947889236285403,0.867716525631248,0.2056298460145734,0.8301210185779087
176977-56-3,0.7264801183117424,0.5479631855046591,0.5466765619464259,0.4023907317378134,0.6113828535114401,0.5524247409253755,0.7369503635525947,0.5419299613943296,0.5468577811644881,0.688921916007774,0.5467142668167667,0.666897587058346,0.3541362886747468,0.5292443270836412,0.5405675617478531,0.5237496095649016,0.6514579261089436
METOCURINE,0.6721460931730271,0.2549707394876534,0.39897988112296673,0.3217081970981158,0.7363154645927296,0.5413481035136767,0.18326999241863196,0.390115696571032,0.440263974864873,0.6615717726140005,0.3236397818561071,0.06969888263644702,0.5163037217933267,0.5060011233257138,0.49170228081675454,0.37302781509856703,0.5563968711665409
3-CARBAMOYL-5-(4-PHENYLPHENYL)BENZOIC ACID,0.009607154021069406,0.0023631609252063287,0.4947524166054866,0.5126847568325038,0.01920601275776227,0.48937500167143555,0.5291540061996957,2.1566444367860884e-05,0.5130790020950774,0.00020500708236668479,0.2526653764533175,0.005167917061855697,0.02619653446721595,1.2130585923407605e-07,0.00020056444541423794,0.00033517804809873376,0.511847438038222
RS-100235,0.622657611097958,0.7903848641829866,0.8157306685755918,0.675520655887593,0.7588496174329239,0.6871687086562068,0.8033764240920345,0.7373594043299607,0.8292395035097231,0.8250798954769698,0.7677554816542043,0.7959154375115934,0.8142571671070706,0.8078222056159843,0.8555847789699291,0.8202465997351868,0.7891865815416012
RITA,0.0026192062813681803,0.005029501155325172,0.029166751038082684,0.005536117227290469,0.6129570508543679,9.596072823544797e-07,5.8926810084572866e-08,0.007341219765246637,0.0006650565337570951,0.6163688714429496,0.00019425472364274226,0.6309832897522987,0.00024174383248502394,0.6502282202684543,0.03338563499042556,2.749259253432764e-08,1.1384090028552934e-09
FOSTAMATINIB,0.0011911737000888816,0.0,0.0,0.00019555578891556344,0.018284015638445467,0.0,5.381477000257086e-29,0.0,0.0,0.0,0.0025354598712360493,0.5209496341810442,0.0,0.0,1.7518167385571065e-37,9.367465747743063e-07,0.0
BOSENTAN,0.8912029070890843,0.8097088336653874,0.9124715718912033,0.7682520874482954,0.5439599094382983,0.548249685251181,0.8954170265970982,0.5490447975957788,0.8961835598928385,0.8399822468962546,0.820283975990327,0.8719703469731048,0.8426775100022776,0.5405896568390518,0.8802664250914274,0.8292868149081112,0.6111971734437719
LY 367385,0.509038511964166,0.1642243348735981,0.33961848430231223,0.5870570137626052,0.8227284394982871,0.5373656472423881,0.5413287963662898,0.6177176376313054,0.8306045535517621,0.5366799157129609,0.7929131454647826,0.46328563269038914,0.7955117811662025,0.8472857764380439,0.5232441960668562,0.6013092450106426,0.5374302579438173
LORATADINE,0.8226036291582142,0.8732579914696537,0.5511921684567991,0.7503158973689232,0.9008771843450782,0.8852609383296095,0.8657627386777844,0.7861183759052937,0.5449271566416336,0.8187685531738556,0.7755669653838825,0.7529825709888653,0.7656031905436944,0.8161663489540718,0.5609487090714107,0.545572900556571,0.8408713697462675
FOSPHENYTOIN SODIUM,0.5590605297858713,0.5489212235771959,0.5603450473093665,0.5498137907625029,0.7831941941478644,0.5575444977203301,0.5559419472503296,0.5574137453080993,0.5468504690704662,0.5611244895647708,0.544258245598546,0.5475335556929704,0.5424488078503733,0.549082380736353,0.6170818790675221,0.7772367374046796,0.5488374761964637
P-BENZOQUINONE,3.928166066950536e-12,0.001445436483737359,0.0,0.05970794705681027,0.011502277262017186,0.5073894004060937,0.488059520548121,0.0009985201015951573,3.263168316889277e-13,0.5197238860558543,1.142261474137419e-05,0.4826193973754188,1.5678736856332888e-19,4.234133866605865e-15,0.0012086298742351189,0.5316500570209696,2.7340759562817573e-05
CHEMBL597557,0.773522183576903,0.7948607040103632,0.650714202058992,0.7933883404313429,0.7542404516716524,0.5383203740221857,0.8717159760583659,0.8752833092497334,0.5352841303818894,0.7921510998176464,0.752346665615188,0.8246353482829523,0.8438555743742228,0.8448604687550123,0.5339438010796054,0.836818632647353,0.7802330938410105
DANSYLAMIDE,0.6101785826401939,0.41525656442565323,0.5201274723748501,0.308329703244046,0.6565857153724727,0.5473157354017638,0.5270095417550746,0.3935718206313787,0.5475470858142653,0.6654577058272971,0.12699037953109066,0.5295324556866278,0.635159026590106,0.37562405506945834,0.7095672633682394,0.3790615336919483,0.6517093681335269
PD 166285,0.4818700052075688,0.5115510292355755,0.5376020353033758,0.4738325655195769,0.5208265087857936,0.5048132097822284,0.4646919230828713,0.48666840619073315,0.4891889143340452,6.861342207162013e-24,0.49011537642256586,0.5123060682984557,3.353527538138593e-38,0.0009199421073574863,0.47748535221753713,5.127157328315298e-24,0.5011512921246565
DESOXYCORTICOSTERONE PIVALATE,0.564008186393909,0.5581300115936475,0.5048155736220805,0.5648243126256602,0.7638834447956312,0.7930478533537231,0.5605981142298178,0.8916333025277954,0.5404730950758144,0.5478511671188581,0.2277351317871571,0.7855525396783977,0.44607857708394755,0.6076126970791363,0.5759929771276692,0.8473660585866767,0.4314230830830984
GLYCOCYAMINE,0.8118832331744308,0.859097918598124,0.9029345677180801,0.8731048107059469,0.7548131069453756,0.9234646223868326,0.5399492008569327,0.78449487720083,0.8631070240490915,0.8393854828081561,0.8247932938588942,0.803415640534494,0.85350934046259,0.8490948607585853,0.894022242363347,0.9030495862113663,0.7839229513571411
CHEMBL488638,0.9320701749091922,0.5411465930200716,0.5513619452471628,0.5355903272639471,0.849103350976589,0.5438537089761208,0.5717594891998824,0.5422546806526044,0.5507702846776723,0.5369657042270704,0.9039582185973438,0.9126708130137144,0.5238985865669329,0.5369700305345728,0.5526632189169691,0.5368295462819924,0.5400414638724479
NNC 269100,0.7156722369944288,0.7328012886636732,0.5389700740285089,0.531896754824136,0.7245742412609142,0.6108148485370151,0.6200751063559873,0.8010098792215334,0.3026396938169378,0.7137684186788967,0.7369470120833161,0.7684486328035569,0.7121439817848256,0.7544778096625578,0.7732327409069895,0.7566287064365181,0.7618051219732996
FASIDOTRIL,0.5335888566350898,0.5370096483772681,0.5358932172672489,0.5888820785374043,0.7950858828804993,0.539258958859188,0.5496978758703314,0.5300222916768342,0.5399756306742715,0.5360305590140991,0.5177425455794877,0.8055506386617661,0.5378382664507289,0.5404556595751959,0.5408132984994396,0.8189895745104889,0.5365927262326866
"3-(1H-INDOL-3-YL)-4-{1-[2-(1-METHYLPYRROLIDIN-2-YL)ETHYL]-1H-INDOL-3-YL}-1H-PYRROLE-2,5-DIONE",0.5885051924207314,0.25001956216112176,0.0344862802343787,0.6024765518136053,0.505394520275588,0.5307590096361128,0.6295461630313193,0.23300145087274082,0.007937026957573444,0.5153665491134974,0.03881968367782821,0.5352273562318843,0.30407172720266695,0.20472631492680454,0.1339547753813271,0.16595454477963428,0.5344265262373747
PELITINIB,0.48987747666718506,0.4740433643026447,0.4933820163331033,1.1578287406497296e-50,0.5277463012149071,2.419832674362924e-12,7.77513727112442e-26,0.5331227399635887,1.959795251132481e-26,2.451665938447825e-33,1.1253416029059327e-17,0.509592725258484,4.6065078542985396e-26,0.056489281911715254,1.9733777885845894e-12,1.2593850802747994e-17,0.5142458895212505
DOPAMINE,0.9529308157654586,0.710321952435853,0.7859256992802399,0.5458369373446754,0.8400022283078272,0.9628198889878435,0.5434814408053521,0.9697455433541087,0.9123514458340838,0.9356428957606782,0.8609579703799676,0.7532170877234161,0.8104397349161756,0.8299081326342137,0.8473494458090568,0.9375902006741373,0.9634822866063728
"PHENYLAMINOIMIDAZO(1,2-ALPHA)PYRIDINE",0.5590031368597584,0.4033616957175832,0.3545516253324008,0.5334452593295721,0.7468736426697768,0.2860722154087775,0.4950818586839659,0.5047479766068472,0.5472073378611324,0.43193809684165274,0.5301198447853505,0.5284202808738293,0.7699229509364429,0.5412582574136242,0.18554019916885633,0.6739828397807036,0.737014332041964
S15535,0.7432814263576574,0.7516071352234617,0.6036928095419387,0.47889642470885585,0.6608964496173579,0.8113318364148983,0.736145410180417,0.7702375930383409,0.525955542985292,0.7466949604518376,0.6824864114417593,0.7123687542712227,0.6954823040153321,0.7828989595169948,0.7892221059751112,0.7705763034812512,0.6743939941493734
CLOPIDOGREL,0.9384948262938683,0.9213887041698721,0.5453765497918509,0.540049724087715,0.5008704353207811,0.5559443840172497,0.553083949171059,0.5514576765374705,0.544068135848381,0.5654529142052129,0.9634930585445901,0.953398281879237,0.9227645157192674,0.9423677401000482,0.5552352065752961,0.7118255519027856,0.5436342141173823
(R)-(-)-ROLIPRAM,0.5405331861737743,0.522905341766486,0.5307019730552123,0.5371019665365675,0.7882963676729403,0.5279546723373686,0.5270415190049944,0.5434938889771159,0.2345763590414986,0.5293354402611931,0.7919439226521722,0.7243300854317498,0.5333925549122893,0.5336860079662337,0.53856564419456,0.5327031157522966,0.6875749816893464
ELECLAZINE,0.5356706756076918,0.5356436031001446,0.5386812499032654,0.5408021128570529,0.753855252204559,0.5471921924179409,0.5426626241842185,0.6504362293026612,0.5360814262851066,0.7582317748169707,0.5330320589681335,0.759041767449248,0.7510755384416434,0.8051654584681995,0.5649227956306989,0.33859044900183854,0.534827252924624
MERIOLIN 3,0.5553131487934656,0.5517775447857244,0.5322513621209632,0.5361546520724587,0.7916855760830037,0.5494037348834875,0.4280094646245842,0.6125751396010446,0.5490675879752734,0.5294269476785726,0.5339302067998387,0.6534870391622084,0.7150058541779751,0.5305275056268886,0.2285069232999063,0.7600767881418298,0.5783438041375746
CHEMBL221735,0.545580245463242,0.538891025651298,0.5605051832667529,0.5469169294786004,0.5498223177018684,0.5278934149481511,0.5235632328387319,0.5591603827032687,0.5433066868103335,0.5444215823386989,0.5457102311664807,0.5468658210457835,0.5508288946667835,0.5627866037323123,0.5579091786772588,0.5481900885571958,0.5442037078670912
MERIOLIN 5,0.5553131487934656,0.5517775447857244,0.5322513621209632,0.5361546520724587,0.7916855760830037,0.5494037348834875,0.4280094646245842,0.6125751396010446,0.5490675879752734,0.5294269476785726,0.5339302067998387,0.6534870391622084,0.7150058541779751,0.5305275056268886,0.2285069232999063,0.7600767881418298,0.5783438041375746
RPR208815,0.8257675578085575,0.8015129463821308,0.8475120619632892,0.8277812557830697,0.7463981244507578,0.5541477807702774,0.5434211774745831,0.6126334550215754,0.8141784098256594,0.7857632878912941,0.7945986838733852,0.7870577992910338,0.5196818529093573,0.8214920390115346,0.6456504404337182,0.8423467024255762,0.7565275370957334
PAROXETINE,0.8159914628820444,0.55498292851293,0.5709776111902536,0.5759623285290727,0.9498000077596834,0.5880426059547532,0.5796573515101783,0.5746043872319189,0.5627138325999183,0.5669044591108039,0.5494225983822816,0.9448630054886834,0.945389000226952,0.5728875526283012,0.5653910716567367,0.5471687029610679,0.5580686816102842
ROCURONIUM,0.7856686795464558,0.5005498870175835,0.6298738790101441,0.5426413700332254,0.8119290692641197,0.5717486648507828,0.5409708672195591,0.6124746879875547,0.5459002672915344,0.6519259488794183,0.5442090882657371,0.2812135770690867,0.5273934493788072,0.46041691358624187,0.5461102358166211,0.5951898098977326,0.6797261600194818
NALOXONE,0.6201668909685174,0.5334906935743523,0.5434249944789564,0.5630379184549671,0.83360539073757,0.5712764617496824,0.5439840436963137,0.5695392592238125,0.7472768653013143,0.5569148075393883,0.536374674221328,0.5169959146404259,0.8706179544339399,0.5620150969401183,0.5514784552721473,0.557284388647159,0.5432786258004941
ALISKIREN HEMIFUMARATE,0.7822005228783232,0.7036062375039863,0.8106381673314763,0.822475625518557,0.7632488942473477,0.5844755515803536,0.7431183953034317,0.5653431822003723,0.7520266670486129,0.7681846844360334,0.7698003225317605,0.7834629886161759,0.4445633838465324,0.22862298508446321,0.5870341809361346,0.6733251193361911,0.7504634318078559
"3-{[(2,2-DIOXIDO-1,3-DIHYDRO-2-BENZOTHIEN-5-YL)AMINO]METHYLENE}-5-(1,3-OXAZOL-5-YL)-1,3-DIHYDRO-2H-INDOL-2-ONE",0.5590031368597584,0.4033616957175832,0.3545516253324008,0.5334452593295721,0.7468736426697768,0.2860722154087775,0.4950818586839659,0.5047479766068472,0.5472073378611324,0.43193809684165274,0.5301198447853505,0.5284202808738293,0.7699229509364429,0.5412582574136242,0.18554019916885633,0.6739828397807036,0.737014332041964
4-DAMP,0.21606209505258567,0.557093069937366,0.5540901001281845,0.521677851945133,0.2801026223696603,0.5018680981036858,0.5319716104992287,0.014291186919730952,0.2094000324733723,0.08733221202129393,0.05328971703290022,0.05499263727642789,0.5247712536467714,0.020726224983236147,0.5377177113020278,0.10809423142212732,0.3670576480377479
SB 228357,0.16408412561489072,0.7427227294268373,0.5398493247974239,0.5312330749074332,0.605895459481407,0.5350190079933808,0.5371529225701945,0.5353179435303556,0.6070528257029776,0.5450480677907793,0.5283779155904341,0.6313052534972775,0.7067138584302193,0.620041991024491,0.5394969678453162,0.11259717565877442,0.5225703204330736
PARBENDAZOLE,2.3843974335793793e-06,5.962402118295925e-07,5.980226178815451e-08,3.2629797606991714e-07,0.003508796950708337,3.1412722968793458e-06,2.112417137219898e-06,5.315165025136519e-06,1.154444696954323e-06,9.714323716441139e-07,4.3439355991694824e-05,0.0003847330376973511,1.683238908029221e-05,5.479883103530926e-06,4.239669097109373e-05,3.930342074638553e-05,3.465199180080175e-05
DIPROPYL-5-CT,0.769230703383959,0.54165632031652,0.5435865415789919,0.6082555825938378,0.7691743183435222,0.543240835080372,0.6980544412906308,0.8842673578490701,0.536914406100395,0.6717753373510726,0.16759389810285236,0.5602340183058286,0.88616639467651,0.8639113437090351,0.5722305093631397,0.5088056114112334,0.77067246007125
"4-{[(2,6-DIFLUOROPHENYL)CARBONYL]AMINO}-N-[(3S)-PIPERIDIN-3-YL]-1H-PYRAZOLE-3-CARBOXAMIDE",0.5590031368597584,0.4033616957175832,0.3545516253324008,0.5334452593295721,0.7468736426697768,0.2860722154087775,0.4950818586839659,0.5047479766068472,0.5472073378611324,0.43193809684165274,0.5301198447853505,0.5284202808738293,0.7699229509364429,0.5412582574136242,0.18554019916885633,0.6739828397807036,0.737014332041964
DELGOCITINIB,0.5673028934263677,0.5448209584693541,0.5526293474605845,0.5654862420271343,0.5693210741353548,0.5805085873111827,0.5420383476536585,0.5480750372128548,0.5487849872146378,0.5521858369893666,0.5418862231015045,0.5525633672582558,0.5395031037531048,0.55200476351535,0.5736385408563613,0.5614637505724136,0.5395456193743733
CVT-313,0.5595436711487335,0.5525726867281802,0.5320297710019961,0.5396637868393901,0.5050257573940973,0.5499686419111767,0.5463407503686217,0.41866446398533325,0.5539910709462119,0.6310417021121806,0.5304242870184512,0.7153974616882396,0.8073341392760063,0.5498080830327317,0.5264451926861132,0.5967163320734027,0.7635655807410244
PROPYLTHIOURACIL,0.0,1.5112718327615616e-39,5.167249912669152e-08,9.584304272801373e-10,0.0,2.9841410312830447e-07,5.220780132909588e-114,1.7760455006072468e-07,0.0,7.37239147180364e-17,7.239679941357638e-39,0.0,0.0,1.8476130260247566e-08,1.5765147070731374e-12,1.3349799173796843e-26,8.914586911079497e-30
L-ASCORBIC ACID,0.5915914618873931,2.4200601336863983e-06,2.9768045561009518e-05,0.5829009925231049,0.5709950506612365,0.002978671141665001,0.5982014299226442,1.252811385103565e-12,6.136472814029482e-05,0.5701089548054636,5.3405003449160995e-06,0.5604132458493872,0.5596936977304259,1.133122725428114e-06,5.635929854575327e-05,0.6082584707164441,0.545025345841586
PIOGLITAZONE HYDROCHLORIDE,0.00022465247351265852,1.734250711223784e-05,5.9712302406043295e-05,6.37197472229322e-07,0.00021269716800144828,0.14473001990224027,0.0088823596365717,0.058842740137011657,4.61542355341799e-07,0.00032618929660490844,0.003358671247386738,0.15125980110540077,0.0038784516668723583,0.16815759379052503,1.0387593956166405e-08,0.004956261494851971,0.0011122036117900019
MRS1191,0.561743410435881,0.7454502808969049,0.5558702550508298,0.5641580469319775,0.7172468543964952,0.7646638410003219,0.25025468755941044,0.46867035332716295,0.6165758938519067,0.30952332714965153,0.7271224839271367,0.5601872797324615,0.3086681662890474,0.8178646292170424,0.7365914882338931,0.5619261527240683,0.5972439448621772
TOPOTECAN,0.0,9.7070379434194e-133,1.1446768894539157e-23,1.4692458883936263e-22,4.3950919504988823e-169,6.751428520108653e-62,2.0470151306477615e-85,9.157061543081153e-22,0.0,6.6109952482075955e-28,1.93180119733636e-46,0.0,2.3543306120766267e-126,2.7198032043402684e-25,4.615285007745453e-24,1.9667223545749618e-49,2.856052566788985e-130
MINAPRINE,0.5302280504211287,0.6592678764786684,0.5496366439898333,0.5375342951976908,0.6474071873316262,0.5652046378132031,0.5648060380245636,0.5425619475131255,0.5298219181684022,0.5471529025874616,0.526913390329555,0.6020015073830169,0.5342215177627135,0.5384889491365945,0.5668301195284999,0.23519457340243377,0.5456680694593335
2-AMINO-3-BENZYLOXYPYRIDINE,0.27582706965373965,0.517397599203725,0.5080899658674364,0.5203938060172127,0.3778171191962982,0.5233482868669717,0.4753007457070525,0.5623381864026183,0.5756939530597415,0.5506299755943364,0.5273790501536064,0.25927827378624113,0.46332463923493167,0.5585677084980184,0.5226619014420691,0.5280320346736627,1.9956404182281116e-05
DOLUTEGRAVIR,0.7658381330404993,0.5274074345726572,0.6223026377904024,0.8155260775285889,0.547789195156148,0.6963128998249944,0.5845899803845778,0.6066746744821256,0.33568613132481384,0.3954787203634045,0.3477209037121577,0.7808590229737745,0.7818477245790468,0.7671284389057156,0.6236136847778047,0.813193916787832,0.7364334962960223
NAPROXEN SODIUM,0.5189960583836087,0.43302237591223725,0.7423265487467104,0.8779954383994235,0.8248731358798486,0.8394512684724474,0.8433719241997779,0.32083624990919757,0.8834812960328076,0.769542173242977,0.857531421491867,0.831570806378833,0.8275126119944333,0.577535482017908,0.561316317435122,0.5764690184811002,0.8059594440148281
ALDOSTERONE,0.8564489995841945,0.8496347432942827,0.8572120687216445,0.8253659744514388,0.7885252379610693,0.5543199088665174,0.5505817960812303,0.9668088877554971,0.5401606844895672,0.5417935616679631,0.7514991183988716,0.9049474721366055,0.3583872082381476,0.8847652192082491,0.6715536094844894,0.5469316922040659,0.7998801574547192
"5-METHOXY-1,2-DIMETHYL-3-(PHENOXYMETHYL)INDOLE-4,7-DIONE",0.7807906535409157,0.38366981682483936,0.5284999916785246,0.2515996301385498,0.7816962631318477,0.8801731519566811,0.8289220111367066,0.5073345747106495,0.8066847803696882,0.35625585565955775,0.21489683110522534,0.7733468709244278,0.5534296530057878,0.3419101094554151,0.5677621123876706,0.8774056481802945,0.7966574415355132
912545-86-9,0.8025443818247535,0.1027810369295315,0.2681934021740116,0.11748344319692616,0.7909012988658524,0.7425768485499171,0.7896123822073147,0.27625675921085724,0.8015663426101195,0.07748134896123575,0.023060393424348447,0.7928699405274835,0.7885143471735623,0.08974844785725677,0.22524008837964155,0.4834108069859663,0.5400970114297383
SB-290157,0.05757801927327249,0.533898945851296,0.540985037071684,0.17874435640834557,0.6402671809420475,0.5477113058709769,0.018979011428851226,0.5337919719578261,0.5353992762963864,0.026085036550909307,0.53496625878045,0.612781753886006,0.26740480982054626,0.5184157869072219,0.5254235060699229,0.48563534108822065,0.08428982319957107
LABETUZUMAB GOVITECAN,0.6103471303654839,0.45576237056609376,0.5866211176982351,0.699835593811448,0.6800786120447269,0.1361670102120825,0.7003176355719365,0.7130981013525148,0.7417245831614242,0.7275595904820447,0.6721293116209006,0.6683356082040008,0.6941112744311692,0.45970681520864165,0.6950063184486438,0.17971055503290623,0.6727196142418645
CITCO,0.7094313324036806,0.529145567046197,0.5090009494459443,0.5910313748929824,0.6488996968449925,0.521112777910029,0.5877698806504799,0.7640247958743589,0.5333844340625459,0.5263921314041622,0.6990332713227931,0.435974779925752,0.09034779497061951,0.27420581361714647,0.4759368265613171,0.723535627833685,0.626430017529696
THIAMYLAL,0.6372677670558409,0.7108906208176358,0.7520680190466122,0.4853877127615007,0.5378544055969466,0.5492184566298015,0.5276621945733669,0.45048600420656015,0.7571017526282475,0.4579954152534629,0.5945179163200539,0.7597865106823966,0.5357897242919866,0.7132927465580414,0.7866121632559396,0.5606472641803892,0.7266290699180811
BMS-908662,0.0,0.5189179390065862,0.512197001116425,7.088240885345768e-06,0.006843261575515354,0.44747645353889354,4.9146280074526073e-08,0.39702025828687104,0.4592877646645093,0.0,0.01516242799892537,0.0,0.0,0.0,0.3549143663224475,4.4521319239967873e-07,4.7281626472696185e-08
PIOGLITAZONE,0.49439023429553874,0.23688024033581223,0.5069365774092262,0.5069234006519572,0.5360547622714212,0.17212994356589356,0.06929318373532005,0.5298920281213257,0.03059487126741611,0.03642789973023895,0.4492353857369096,0.30798346047215974,0.037282655418815175,0.5176072587446673,0.4872188186844489,0.5371830082807101,0.013863461285063779
CLOPOXIDE CHLORIDE,0.5651321655543567,0.5488116527420215,0.5551482392005216,0.5577842252117365,0.7331920650618934,0.6139090060605603,0.570400411765916,0.5642765071255493,0.5576511166253175,0.546011155346326,0.7821082962105832,0.5741131466936731,7.427680563819052e-45,0.5643232759407142,0.5881066344734353,0.5709079243340122,0.5499526229879212
"(3AS,4R,9BR)-4-(4-HYDROXYPHENYL)-6-(METHOXYMETHYL)-1,2,3,3A,4,9B-HEXAHYDROCYCLOPENTA[C]CHROMEN-8-OL",0.5420381968887653,0.5593154067015691,0.5614519130385595,0.5407911563966453,0.5382595944609747,0.5495701731654378,0.5176322347225625,0.8119939834250173,0.5572656776414895,0.8627330014558207,0.5544228858411139,0.5482647344781514,0.5408963710883851,0.5340785416929545,0.5623684964927209,0.5341499747471751,0.5398570660751294
ADENOSINE,0.5691784483503587,0.5670915345237257,0.5946242877617915,0.5725812989257737,0.8734088780573092,0.5595871912967353,0.528101945931987,0.5603328696836873,0.5478793595363847,0.5447957378644053,0.5455414333832393,0.58148045491047,0.675510192279725,0.5447359484388166,0.5495723600252961,0.5642552739814505,0.8307756410448897
IMIDAZOPYRIDAZIN 1,0.09827632753802662,0.48859309914542687,0.026172447060640945,0.023707997329817196,0.010566537142943658,0.14887961659664423,0.4963307325737279,0.5149877357141855,0.14364316927195764,0.5222928878083172,0.32522922234214874,0.05402206682151003,0.5067210406923529,0.502053539249876,0.1710099791601482,0.5015287083180783,0.034190959654482996
BPH-675,0.6611139688811964,0.546271298214159,0.5364047123808545,0.5523483252108918,0.4111063391091416,0.3574402489475019,0.3693501390253257,0.6458640452252105,0.5431689687404431,0.4496439707511119,0.6783111429962199,0.27078421568977806,0.6913215325309486,0.6133388024279784,0.5358984776355138,0.5352950636884987,0.646701858995527
POTASSIUM 4-AMINOSALICYLATE,0.5189960583836087,0.43302237591223725,0.7423265487467104,0.8779954383994235,0.8248731358798486,0.8394512684724474,0.8433719241997779,0.32083624990919757,0.8834812960328076,0.769542173242977,0.857531421491867,0.831570806378833,0.8275126119944333,0.577535482017908,0.561316317435122,0.5764690184811002,0.8059594440148281
SAFOTIBANT,0.6501512159838109,0.6899577828503606,0.6546752201627358,0.3144536233594557,0.7131395703443726,0.5392691260556242,0.7691445567895645,0.5129335000805817,0.7200737282975515,0.6179927218612976,0.7035953980144939,0.4064326051040083,0.7365034553181522,0.45872782996427974,0.5437239513215668,0.37841478614028856,0.3589764347366844
EPITUMOMAB CITUXETAN,0.2775751015677669,0.5395139313656147,0.5373669245086192,0.4506766676400832,0.6604662496337026,0.6804676856778757,0.5506588537478423,0.5351014543598359,0.42594591631153816,0.5273733639232417,0.7257799558860074,0.5390527548068422,0.22591129732299986,0.2159073911695607,0.6107943934673773,0.7218052758168432,0.33980716740075706
ESTRONE,0.5221621803781633,0.5244047653266309,0.5250331257397821,0.5354471401018912,0.40352013656297153,0.5092084355381545,0.5167942881589209,0.5332471504225019,0.5254878337951188,0.5405211674904762,0.5251213763944793,0.5441715912552711,0.5383714499403801,0.5297768232176269,0.5391710757399812,0.20357231344801963,0.5258418821956033
BPIQ-I,2.215995211211682e-10,2.7164726865395196e-07,9.457310730164004e-05,7.920468546365141e-11,0.0001298766458941162,5.976086744359931e-07,2.0180104978048793e-09,0.0009839368788890003,1.046196813289492e-14,0.0,4.261792521694075e-20,0.0019973423571780034,0.0,0.005631244110055335,3.7256557182073024e-09,0.0,4.221996393057552e-06
CHEMBL459149,0.5350855302160161,0.26175970358107237,0.5220458241796491,0.5356416332154387,0.15886016117943885,0.7297450907660881,0.25639542605733534,0.0029821771962890444,0.5157314778807568,0.14516949357516207,0.7658843310044581,0.7766161294254814,0.39489371942669993,0.5182911503053406,0.5296145396752193,0.8259286483739733,0.2951795674736182
ENTACAPONE,0.5679831536499762,0.641837753496835,0.5358025340342225,0.6183139323331851,0.5983361358895978,0.5451768881116161,0.5319691934034796,0.22602406889466814,0.54620613308112,0.6098599827370226,0.6434168349669354,0.5289943242329556,0.19270280558959585,0.570347255382724,0.6551268940785544,0.6258673459708789,0.6139435874721911
COMPOUND 52,0.552361156172299,0.5496882544251244,0.5442557433119515,0.5445576649017019,0.5175478303518217,0.6124275303421228,0.5861056724267606,0.5526289561598168,0.5797049800117832,0.5386945655417756,0.5278992181096004,0.45411824207584517,0.5300659547902825,0.5471642941627815,0.5643748616649399,0.5427624280108079,0.5372495262738067
BENZNIDAZOLE,0.8907412578219875,0.6802701342388511,0.592603929634947,0.24245177040685978,0.3905344863556012,0.5353632887034089,0.8115858029069282,0.7308462989038583,0.6595607964327574,0.020975706719193028,0.642807431758979,0.8785714341646094,0.8624637141186615,0.41498791003031565,0.8567874785154774,0.5292943531051439,0.742302126898241
AP1903,5.725174048712051e-07,2.3755230869796217e-08,9.303055576961771e-05,2.9481317423638307e-06,3.8109953599563285e-26,0.4572656116153619,1.4164859987460622e-05,2.0229799170289984e-06,1.7905725851153768e-05,0.00022819817760862387,0.05999189083246812,2.2576960106496554e-08,2.6316955970183417e-07,2.0623835685879084e-05,8.304492470403574e-08,9.092056707602964e-08,6.988915216772537e-05
GABEXATE,0.7002600492506134,0.7312560971544957,0.5490420298409446,0.7440714714510328,0.6895915859242608,0.5366992796112566,0.5392603279355698,0.7587947784271146,0.5478636600914435,0.7072289000664749,0.693950082174318,0.7237130093438557,0.7259777404654215,0.5577617512206977,0.5348608815604172,0.5402862263289017,0.6525482455216324
PAPAVERINE,0.5464625601158868,0.5605166568252267,0.5371208778422196,0.5293400501253676,0.6465969873719439,0.5401137753671511,0.7112302637508172,0.5584749721864422,0.38325367105849933,0.6586385336502761,0.8970922226637736,0.7409553092390138,0.5379946035372147,0.523155757220292,0.5466686466426499,0.5389713790376126,0.1898304641591831
SODIUM ASCORBATE,0.6533674251767088,0.23589098927515123,0.4971910415662665,0.6700782800207793,0.4294106062294204,0.5350449674494665,0.5351842981861392,0.7184424649574384,0.18901241550370795,0.5322426735443067,0.16330059881368114,0.37598732334489665,0.17420858067823713,0.4232251972641946,0.1029990266235396,0.6534448836406481,0.5270502534027943
CHEMBL248176,0.507818157221301,0.820659099134848,0.5514722602629606,0.8200082582529906,0.7727687318438223,0.5383907824269571,0.5367522178505258,0.6650085794923802,0.5499386610799205,0.5328953650136335,0.774721634337713,0.8099490420843652,0.4074572018237077,0.5041706029368364,0.5481374356385733,0.5421823771622911,0.7210590655752825
280744-09-4,0.0033845246986025906,0.02917357400101922,0.1054098238527067,0.09691905168373804,1.473547466814893e-06,0.5039435696204005,0.18408568697678096,0.49791382101905174,0.01983211686820678,0.015336787734470406,0.5397507463626176,0.013008141559417355,0.5098993078424704,0.005172475592377067,0.001991272542588476,0.5093444365829389,0.024169933329961046
